record_id,booking_date,day_of_week,month,area,latitude,longitude,service,base_price,booking_amount,provider_id,experience_years,provider_rating,verification_status,provider_available_hours,status,request_count,completed_requests,cancelled_requests,available_workers,service_popularity_index,is_weekend,season,data_source
URB26-00133,2026-04-02,3,4,Dwarka,28.5921,77.046,AC Repair,769,820,DEL-P0034,5,4.5,Pending,9,Completed,1,1,0,3,93.69,0,Summer,Enriched_Delhi_Demand_2026
URB26-00134,2026-04-02,3,4,Dwarka,28.5921,77.046,Appliance Repair,884,917,DEL-P0038,7,4.9,Verified,9,Completed,1,1,0,4,102.7,0,Summer,Enriched_Delhi_Demand_2026
URB26-00135,2026-04-02,3,4,Dwarka,28.5921,77.046,Cleaner,509,537,DEL-P0010,5,4.1,Verified,8,Completed,4,4,0,3,93.12,0,Summer,Enriched_Delhi_Demand_2026
URB26-00136,2026-04-02,3,4,Dwarka,28.5921,77.046,Painter,979,1086,DEL-P0050,5,4.8,Pending,8,Completed,1,1,0,2,98.32,0,Summer,Enriched_Delhi_Demand_2026
URB26-00137,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Electrician,308,321,DEL-P0010,3,4.6,Pending,9,Completed,4,4,0,2,96.71,0,Summer,Enriched_Delhi_Demand_2026
URB26-00138,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Plumber,422,469,DEL-P0028,4,4.5,Verified,7,Partially Completed,2,1,0,1,99.15,0,Summer,Enriched_Delhi_Demand_2026
URB26-00139,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Carpenter,483,493,DEL-P0020,4,4.7,Verified,9,Completed,5,5,0,1,93.63,0,Summer,Enriched_Delhi_Demand_2026
URB26-00140,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Gardener,339,369,DEL-P0002,4,4.4,Verified,8,Completed,1,1,0,4,63.94,0,Summer,Enriched_Delhi_Demand_2026
URB26-00141,2026-04-02,3,4,Janakpuri,28.6219,77.0878,AC Repair,761,814,DEL-P0034,6,4.7,Verified,8,Partially Completed,1,1,0,1,102.49,0,Summer,Enriched_Delhi_Demand_2026
URB26-00142,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Appliance Repair,946,1057,DEL-P0033,6,4.6,Verified,8,Completed,1,1,0,2,101.49,0,Summer,Enriched_Delhi_Demand_2026
URB26-00143,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Cleaner,503,567,DEL-P0030,6,4.0,Verified,9,Completed,2,2,0,4,100.06,0,Summer,Enriched_Delhi_Demand_2026
URB26-00144,2026-04-02,3,4,Janakpuri,28.6219,77.0878,Painter,1056,1183,DEL-P0012,5,4.7,Verified,9,Completed,1,1,0,1,96.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-00145,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Electrician,314,348,DEL-P0021,4,4.9,Verified,10,Completed,1,1,0,3,103.53,0,Summer,Enriched_Delhi_Demand_2026
URB26-00146,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Plumber,389,434,DEL-P0059,4,4.6,Pending,8,Completed,2,2,0,2,92.9,0,Summer,Enriched_Delhi_Demand_2026
URB26-00147,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Carpenter,500,572,DEL-P0001,4,4.7,Verified,8,Completed,1,1,0,2,98.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-00148,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Gardener,343,398,DEL-P0056,4,4.2,Verified,9,Completed,1,1,0,3,67.96,0,Summer,Enriched_Delhi_Demand_2026
URB26-00149,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,AC Repair,740,835,DEL-P0017,5,4.7,Verified,11,Completed,0,0,0,1,97.5,0,Summer,Enriched_Delhi_Demand_2026
URB26-00150,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Appliance Repair,885,1019,DEL-P0002,6,4.6,Verified,11,Completed,3,3,0,2,106.99,0,Summer,Enriched_Delhi_Demand_2026
URB26-00151,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Cleaner,522,571,DEL-P0021,5,4.1,Verified,8,Completed,3,3,0,2,93.76,0,Summer,Enriched_Delhi_Demand_2026
URB26-00152,2026-04-02,3,4,Karol Bagh,28.6514,77.1907,Painter,987,1118,DEL-P0054,5,4.6,Verified,7,Completed,2,2,0,2,91.2,0,Summer,Enriched_Delhi_Demand_2026
URB26-00153,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Electrician,286,308,DEL-P0052,3,4.6,Pending,8,Completed,4,4,0,4,101.59,0,Summer,Enriched_Delhi_Demand_2026
URB26-00154,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Plumber,414,443,DEL-P0053,4,4.6,Verified,8,Completed,1,1,0,4,100.42,0,Summer,Enriched_Delhi_Demand_2026
URB26-00155,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Carpenter,483,533,DEL-P0060,6,4.4,Verified,9,Completed,3,3,0,2,93.14,0,Summer,Enriched_Delhi_Demand_2026
URB26-00156,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Gardener,369,385,DEL-P0056,6,4.4,Pending,7,Completed,1,1,0,3,65.14,0,Summer,Enriched_Delhi_Demand_2026
URB26-00157,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,AC Repair,730,797,DEL-P0033,6,4.5,Pending,9,Completed,0,0,0,1,95.88,0,Summer,Enriched_Delhi_Demand_2026
URB26-00158,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Appliance Repair,880,1016,DEL-P0021,8,4.5,Pending,9,Completed,0,0,0,1,97.39,0,Summer,Enriched_Delhi_Demand_2026
URB26-00159,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Cleaner,500,539,DEL-P0008,4,4.1,Verified,8,Completed,2,2,0,3,87.75,0,Summer,Enriched_Delhi_Demand_2026
URB26-00160,2026-04-02,3,4,Lajpat Nagar,28.5677,77.2433,Painter,1026,1111,DEL-P0038,4,4.7,Pending,10,Completed,2,2,0,3,99.07,0,Summer,Enriched_Delhi_Demand_2026
URB26-00161,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Electrician,313,343,DEL-P0012,4,4.9,Verified,8,Completed,4,4,0,2,100.08,0,Summer,Enriched_Delhi_Demand_2026
URB26-00162,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Plumber,411,421,DEL-P0016,4,4.6,Verified,9,Completed,4,4,0,2,95.04,0,Summer,Enriched_Delhi_Demand_2026
URB26-00163,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Carpenter,515,578,DEL-P0020,4,4.6,Pending,6,Completed,3,3,0,4,98.39,0,Summer,Enriched_Delhi_Demand_2026
URB26-00164,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Gardener,336,371,DEL-P0018,4,4.6,Verified,8,Completed,0,0,0,1,69.41,0,Summer,Enriched_Delhi_Demand_2026
URB26-00165,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,AC Repair,762,795,DEL-P0058,6,4.7,Verified,8,Completed,1,1,0,2,93.13,0,Summer,Enriched_Delhi_Demand_2026
URB26-00166,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Appliance Repair,895,925,DEL-P0059,8,4.6,Verified,11,Completed,1,1,0,3,102.97,0,Summer,Enriched_Delhi_Demand_2026
URB26-00167,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Cleaner,527,569,DEL-P0042,4,4.0,Verified,9,Completed,1,1,0,3,90.71,0,Summer,Enriched_Delhi_Demand_2026
URB26-00168,2026-04-02,3,4,Malviya Nagar,28.5286,77.196,Painter,1002,1073,DEL-P0008,4,4.6,Verified,9,Completed,0,0,0,1,99.77,0,Summer,Enriched_Delhi_Demand_2026
URB26-00169,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Electrician,294,307,DEL-P0037,2,4.4,Verified,9,Completed,4,4,0,2,95.01,0,Summer,Enriched_Delhi_Demand_2026
URB26-00170,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Plumber,385,415,DEL-P0028,3,4.7,Verified,8,Completed,2,2,0,3,101.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-00171,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Carpenter,518,568,DEL-P0016,5,4.5,Verified,8,Completed,2,2,0,4,95.77,0,Summer,Enriched_Delhi_Demand_2026
URB26-00172,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Gardener,351,381,DEL-P0004,4,4.4,Verified,8,Completed,1,1,0,2,71.92,0,Summer,Enriched_Delhi_Demand_2026
URB26-00173,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,AC Repair,778,884,DEL-P0020,3,4.4,Pending,10,Completed,2,2,0,2,98.37,0,Summer,Enriched_Delhi_Demand_2026
URB26-00174,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Appliance Repair,934,1078,DEL-P0049,5,4.6,Verified,10,Completed,3,3,0,1,98.77,0,Summer,Enriched_Delhi_Demand_2026
URB26-00175,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Cleaner,485,523,DEL-P0026,4,3.9,Pending,8,Completed,2,2,0,1,95.06,0,Summer,Enriched_Delhi_Demand_2026
URB26-00176,2026-04-02,3,4,Mayur Vihar,28.6048,77.2894,Painter,1047,1174,DEL-P0027,5,4.6,Verified,8,Completed,2,2,0,1,93.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-00177,2026-04-02,3,4,Model Town,28.7167,77.191,Electrician,297,323,DEL-P0007,3,4.4,Verified,7,Completed,4,4,0,2,93.49,0,Summer,Enriched_Delhi_Demand_2026
URB26-00178,2026-04-02,3,4,Model Town,28.7167,77.191,Plumber,383,419,DEL-P0033,2,4.8,Verified,8,Completed,2,2,0,2,94.54,0,Summer,Enriched_Delhi_Demand_2026
URB26-00179,2026-04-02,3,4,Model Town,28.7167,77.191,Carpenter,496,557,DEL-P0054,3,4.7,Verified,9,Partially Completed,2,1,0,4,91.65,0,Summer,Enriched_Delhi_Demand_2026
URB26-00180,2026-04-02,3,4,Model Town,28.7167,77.191,Gardener,350,362,DEL-P0031,4,4.4,Verified,9,Completed,0,0,0,1,74.95,0,Summer,Enriched_Delhi_Demand_2026
URB26-00181,2026-04-02,3,4,Model Town,28.7167,77.191,AC Repair,750,792,DEL-P0055,7,4.6,Verified,7,Completed,2,2,0,3,100.65,0,Summer,Enriched_Delhi_Demand_2026
URB26-00182,2026-04-02,3,4,Model Town,28.7167,77.191,Appliance Repair,857,917,DEL-P0050,8,4.8,Pending,12,Completed,2,2,0,1,102.48,0,Summer,Enriched_Delhi_Demand_2026
URB26-00183,2026-04-02,3,4,Model Town,28.7167,77.191,Cleaner,507,568,DEL-P0018,4,4.1,Verified,8,Completed,2,2,0,4,95.28,0,Summer,Enriched_Delhi_Demand_2026
URB26-00184,2026-04-02,3,4,Model Town,28.7167,77.191,Painter,1052,1175,DEL-P0046,5,4.6,Verified,9,Completed,0,0,0,1,94.02,0,Summer,Enriched_Delhi_Demand_2026
URB26-00185,2026-04-02,3,4,Pitampura,28.7033,77.1322,Electrician,312,344,DEL-P0015,3,4.6,Verified,9,Completed,3,3,0,3,96.17,0,Summer,Enriched_Delhi_Demand_2026
URB26-00186,2026-04-02,3,4,Pitampura,28.7033,77.1322,Plumber,415,428,DEL-P0013,5,4.5,Pending,11,Completed,3,3,0,1,96.06,0,Summer,Enriched_Delhi_Demand_2026
URB26-00187,2026-04-02,3,4,Pitampura,28.7033,77.1322,Carpenter,511,591,DEL-P0009,5,4.6,Verified,8,Partially Completed,1,1,0,3,99.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-00188,2026-04-02,3,4,Pitampura,28.7033,77.1322,Gardener,343,386,DEL-P0037,4,4.5,Verified,9,Partially Completed,1,1,0,2,76.13,0,Summer,Enriched_Delhi_Demand_2026
URB26-00189,2026-04-02,3,4,Pitampura,28.7033,77.1322,AC Repair,749,820,DEL-P0022,6,4.6,Pending,10,Completed,1,1,0,3,94.77,0,Summer,Enriched_Delhi_Demand_2026
URB26-00190,2026-04-02,3,4,Pitampura,28.7033,77.1322,Appliance Repair,939,1039,DEL-P0058,9,4.8,Verified,9,Completed,0,0,0,1,106.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-00191,2026-04-02,3,4,Pitampura,28.7033,77.1322,Cleaner,517,550,DEL-P0047,4,4.2,Verified,8,Completed,0,0,0,2,97.51,0,Summer,Enriched_Delhi_Demand_2026
URB26-00192,2026-04-02,3,4,Pitampura,28.7033,77.1322,Painter,1036,1195,DEL-P0051,6,4.4,Verified,9,Cancelled,1,0,1,4,96.97,0,Summer,Enriched_Delhi_Demand_2026
URB26-00193,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Electrician,304,316,DEL-P0007,5,4.4,Verified,7,Completed,6,6,0,2,96.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-00194,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Plumber,416,444,DEL-P0040,3,4.5,Verified,9,Completed,3,3,0,2,92.59,0,Summer,Enriched_Delhi_Demand_2026
URB26-00195,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Carpenter,504,568,DEL-P0054,3,4.7,Pending,9,Partially Completed,4,2,1,2,101.46,0,Summer,Enriched_Delhi_Demand_2026
URB26-00196,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Gardener,368,406,DEL-P0012,8,4.6,Verified,8,Partially Completed,1,1,0,3,69.85,0,Summer,Enriched_Delhi_Demand_2026
URB26-00197,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,AC Repair,790,826,DEL-P0054,6,4.7,Pending,9,Completed,2,2,0,2,88.25,0,Summer,Enriched_Delhi_Demand_2026
URB26-00198,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Appliance Repair,884,978,DEL-P0045,7,4.8,Verified,9,Completed,2,2,0,3,97.49,0,Summer,Enriched_Delhi_Demand_2026
URB26-00199,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Cleaner,507,574,DEL-P0045,6,3.9,Verified,9,Completed,2,2,0,1,98.15,0,Summer,Enriched_Delhi_Demand_2026
URB26-00200,2026-04-02,3,4,Preet Vihar,28.6413,77.2953,Painter,1029,1117,DEL-P0031,4,4.7,Verified,8,Completed,1,1,0,2,90.9,0,Summer,Enriched_Delhi_Demand_2026
URB26-00201,2026-04-02,3,4,Rohini,28.7495,77.0565,Electrician,301,323,DEL-P0034,4,4.7,Pending,7,Completed,2,2,0,2,94.91,0,Summer,Enriched_Delhi_Demand_2026
URB26-00202,2026-04-02,3,4,Rohini,28.7495,77.0565,Plumber,399,448,DEL-P0043,4,4.6,Verified,7,Completed,3,3,0,2,92.94,0,Summer,Enriched_Delhi_Demand_2026
URB26-00203,2026-04-02,3,4,Rohini,28.7495,77.0565,Carpenter,475,509,DEL-P0031,4,4.6,Verified,10,Completed,1,1,0,1,94.65,0,Summer,Enriched_Delhi_Demand_2026
URB26-00204,2026-04-02,3,4,Rohini,28.7495,77.0565,Gardener,360,375,DEL-P0038,3,4.5,Verified,8,Completed,0,0,0,1,77.01,0,Summer,Enriched_Delhi_Demand_2026
URB26-00205,2026-04-02,3,4,Rohini,28.7495,77.0565,AC Repair,735,751,DEL-P0049,5,4.6,Verified,7,Completed,0,0,0,1,93.84,0,Summer,Enriched_Delhi_Demand_2026
URB26-00206,2026-04-02,3,4,Rohini,28.7495,77.0565,Appliance Repair,856,917,DEL-P0004,8,4.4,Verified,9,Completed,1,1,0,3,95.62,0,Summer,Enriched_Delhi_Demand_2026
URB26-00207,2026-04-02,3,4,Rohini,28.7495,77.0565,Cleaner,516,557,DEL-P0023,5,3.8,Verified,9,Completed,2,2,0,1,92.31,0,Summer,Enriched_Delhi_Demand_2026
URB26-00208,2026-04-02,3,4,Rohini,28.7495,77.0565,Painter,1035,1112,DEL-P0034,5,4.5,Pending,9,Completed,0,0,0,1,92.0,0,Summer,Enriched_Delhi_Demand_2026
URB26-00209,2026-04-02,3,4,Saket,28.5244,77.2066,Electrician,293,299,DEL-P0037,4,4.5,Pending,9,Completed,1,1,0,3,101.22,0,Summer,Enriched_Delhi_Demand_2026
URB26-00210,2026-04-02,3,4,Saket,28.5244,77.2066,Plumber,381,398,DEL-P0035,2,4.8,Verified,11,Completed,0,0,0,1,91.63,0,Summer,Enriched_Delhi_Demand_2026
URB26-00211,2026-04-02,3,4,Saket,28.5244,77.2066,Carpenter,508,560,DEL-P0031,3,4.8,Pending,9,Completed,3,3,0,2,101.23,0,Summer,Enriched_Delhi_Demand_2026
URB26-00212,2026-04-02,3,4,Saket,28.5244,77.2066,Gardener,371,409,DEL-P0025,4,4.4,Verified,10,Completed,0,0,0,1,68.6,0,Summer,Enriched_Delhi_Demand_2026
URB26-00213,2026-04-02,3,4,Saket,28.5244,77.2066,AC Repair,760,850,DEL-P0024,6,4.6,Verified,9,Completed,2,2,0,1,91.88,0,Summer,Enriched_Delhi_Demand_2026
URB26-00214,2026-04-02,3,4,Saket,28.5244,77.2066,Appliance Repair,919,954,DEL-P0058,8,4.6,Pending,8,Completed,2,2,0,2,98.22,0,Summer,Enriched_Delhi_Demand_2026
URB26-00215,2026-04-02,3,4,Saket,28.5244,77.2066,Cleaner,482,501,DEL-P0033,4,4.1,Verified,8,Completed,4,4,0,2,98.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-00216,2026-04-02,3,4,Saket,28.5244,77.2066,Painter,1013,1113,DEL-P0007,5,4.7,Pending,7,Completed,0,0,0,1,99.12,0,Summer,Enriched_Delhi_Demand_2026
URB26-00217,2026-04-02,3,4,Shahdara,28.6728,77.2872,Electrician,308,354,DEL-P0034,5,4.7,Verified,7,Completed,3,3,0,2,102.58,0,Summer,Enriched_Delhi_Demand_2026
URB26-00218,2026-04-02,3,4,Shahdara,28.6728,77.2872,Plumber,403,465,DEL-P0047,5,4.4,Verified,7,Completed,2,2,0,3,96.33,0,Summer,Enriched_Delhi_Demand_2026
URB26-00219,2026-04-02,3,4,Shahdara,28.6728,77.2872,Carpenter,497,543,DEL-P0021,5,4.6,Verified,9,Completed,5,5,0,3,93.14,0,Summer,Enriched_Delhi_Demand_2026
URB26-00220,2026-04-02,3,4,Shahdara,28.6728,77.2872,Gardener,358,379,DEL-P0055,4,4.4,Pending,10,Completed,1,1,0,3,74.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-00221,2026-04-02,3,4,Shahdara,28.6728,77.2872,AC Repair,718,815,DEL-P0032,4,4.7,Pending,9,Partially Completed,1,1,0,3,97.27,0,Summer,Enriched_Delhi_Demand_2026
URB26-00222,2026-04-02,3,4,Shahdara,28.6728,77.2872,Appliance Repair,872,939,DEL-P0023,7,4.5,Verified,10,Completed,2,2,0,2,101.57,0,Summer,Enriched_Delhi_Demand_2026
URB26-00223,2026-04-02,3,4,Shahdara,28.6728,77.2872,Cleaner,474,540,DEL-P0015,6,4.0,Verified,8,Completed,4,4,0,1,98.96,0,Summer,Enriched_Delhi_Demand_2026
URB26-00224,2026-04-02,3,4,Shahdara,28.6728,77.2872,Painter,966,1040,DEL-P0040,6,4.9,Pending,8,Completed,1,1,0,3,88.98,0,Summer,Enriched_Delhi_Demand_2026
URB26-00225,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Electrician,309,358,DEL-P0032,3,4.3,Pending,7,Completed,3,3,0,2,97.35,0,Summer,Enriched_Delhi_Demand_2026
URB26-00226,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Plumber,398,452,DEL-P0010,4,4.6,Verified,9,Completed,5,5,0,2,97.68,0,Summer,Enriched_Delhi_Demand_2026
URB26-00227,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Carpenter,493,511,DEL-P0023,6,4.6,Verified,6,Completed,2,2,0,2,96.84,0,Summer,Enriched_Delhi_Demand_2026
URB26-00228,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Gardener,370,410,DEL-P0009,4,4.4,Verified,8,Completed,1,1,0,2,74.29,0,Summer,Enriched_Delhi_Demand_2026
URB26-00229,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,AC Repair,780,878,DEL-P0008,3,4.6,Verified,8,Completed,2,1,1,3,96.41,0,Summer,Enriched_Delhi_Demand_2026
URB26-00230,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Appliance Repair,942,1060,DEL-P0039,6,4.6,Verified,9,Cancelled,1,0,1,2,100.38,0,Summer,Enriched_Delhi_Demand_2026
URB26-00231,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Cleaner,475,550,DEL-P0028,5,4.1,Verified,9,Completed,2,2,0,2,98.91,0,Summer,Enriched_Delhi_Demand_2026
URB26-00232,2026-04-02,3,4,Shalimar Bagh,28.7175,77.1506,Painter,985,1095,DEL-P0014,6,4.5,Pending,9,Completed,1,1,0,3,88.13,0,Summer,Enriched_Delhi_Demand_2026
URB26-00233,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Electrician,292,305,DEL-P0016,1,4.4,Verified,8,Completed,5,5,0,2,94.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-00234,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Plumber,412,471,DEL-P0035,5,4.4,Pending,8,Completed,2,2,0,3,97.41,0,Summer,Enriched_Delhi_Demand_2026
URB26-00235,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Carpenter,506,521,DEL-P0009,5,4.6,Verified,8,Completed,3,2,1,3,94.82,0,Summer,Enriched_Delhi_Demand_2026
URB26-00236,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Gardener,367,386,DEL-P0049,5,4.7,Pending,9,Completed,2,2,0,2,69.5,0,Summer,Enriched_Delhi_Demand_2026
URB26-00237,2026-04-02,3,4,Uttam Nagar,28.624,77.065,AC Repair,800,840,DEL-P0055,6,4.7,Verified,9,Completed,2,2,0,1,100.71,0,Summer,Enriched_Delhi_Demand_2026
URB26-00238,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Appliance Repair,870,969,DEL-P0001,7,4.8,Verified,9,Completed,2,2,0,1,100.15,0,Summer,Enriched_Delhi_Demand_2026
URB26-00239,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Cleaner,505,526,DEL-P0039,6,4.3,Verified,10,Completed,4,4,0,3,102.98,0,Summer,Enriched_Delhi_Demand_2026
URB26-00240,2026-04-02,3,4,Uttam Nagar,28.624,77.065,Painter,986,1084,DEL-P0028,6,4.5,Pending,10,Completed,3,3,0,2,98.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-00241,2026-04-03,4,4,Burari,28.758,77.1945,Electrician,301,348,DEL-P0036,4,4.4,Pending,9,Completed,3,3,0,1,105.64,0,Summer,Enriched_Delhi_Demand_2026
URB26-00242,2026-04-03,4,4,Burari,28.758,77.1945,Plumber,382,415,DEL-P0045,4,4.7,Pending,8,Completed,5,5,0,3,95.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-00243,2026-04-03,4,4,Burari,28.758,77.1945,Carpenter,523,578,DEL-P0033,5,4.4,Pending,9,Cancelled,1,0,1,4,92.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-00244,2026-04-03,4,4,Burari,28.758,77.1945,Gardener,334,349,DEL-P0007,5,5.0,Verified,8,Completed,2,2,0,3,68.56,0,Summer,Enriched_Delhi_Demand_2026
URB26-00245,2026-04-03,4,4,Burari,28.758,77.1945,AC Repair,754,779,DEL-P0016,3,4.7,Verified,10,Completed,2,2,0,2,95.9,0,Summer,Enriched_Delhi_Demand_2026
URB26-00246,2026-04-03,4,4,Burari,28.758,77.1945,Appliance Repair,920,1050,DEL-P0038,7,4.7,Verified,9,Completed,2,2,0,2,95.05,0,Summer,Enriched_Delhi_Demand_2026
URB26-00247,2026-04-03,4,4,Burari,28.758,77.1945,Cleaner,525,591,DEL-P0045,6,4.0,Verified,10,Completed,3,3,0,2,91.83,0,Summer,Enriched_Delhi_Demand_2026
URB26-00248,2026-04-03,4,4,Burari,28.758,77.1945,Painter,1005,1121,DEL-P0003,6,4.5,Pending,8,Completed,3,3,0,2,97.79,0,Summer,Enriched_Delhi_Demand_2026
URB26-00249,2026-04-03,4,4,Dwarka,28.5921,77.046,Electrician,300,331,DEL-P0003,2,4.7,Pending,7,Completed,7,7,0,2,94.09,0,Summer,Enriched_Delhi_Demand_2026
URB26-00250,2026-04-03,4,4,Dwarka,28.5921,77.046,Plumber,414,442,DEL-P0035,3,4.6,Verified,8,Completed,3,3,0,2,100.09,0,Summer,Enriched_Delhi_Demand_2026
URB26-00251,2026-04-03,4,4,Dwarka,28.5921,77.046,Carpenter,505,525,DEL-P0054,3,4.7,Verified,9,Completed,0,0,0,1,89.84,0,Summer,Enriched_Delhi_Demand_2026
URB26-00252,2026-04-03,4,4,Dwarka,28.5921,77.046,Gardener,370,385,DEL-P0029,5,4.5,Pending,10,Completed,0,0,0,1,64.94,0,Summer,Enriched_Delhi_Demand_2026
URB26-00253,2026-04-03,4,4,Dwarka,28.5921,77.046,AC Repair,754,835,DEL-P0042,6,4.7,Pending,9,Completed,0,0,0,1,101.79,0,Summer,Enriched_Delhi_Demand_2026
URB26-00254,2026-04-03,4,4,Dwarka,28.5921,77.046,Appliance Repair,876,923,DEL-P0054,6,4.7,Verified,9,Completed,2,1,1,3,98.69,0,Summer,Enriched_Delhi_Demand_2026
URB26-00255,2026-04-03,4,4,Dwarka,28.5921,77.046,Cleaner,517,595,DEL-P0044,5,4.3,Pending,8,Completed,1,1,0,1,100.86,0,Summer,Enriched_Delhi_Demand_2026
URB26-00256,2026-04-03,4,4,Dwarka,28.5921,77.046,Painter,1034,1164,DEL-P0019,6,4.6,Verified,8,Completed,0,0,0,1,93.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-00257,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Electrician,316,328,DEL-P0013,3,4.6,Pending,7,Completed,4,3,1,2,101.36,0,Summer,Enriched_Delhi_Demand_2026
URB26-00258,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Plumber,387,447,DEL-P0032,2,4.9,Verified,6,Partially Completed,3,3,0,1,100.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-00259,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Carpenter,501,578,DEL-P0036,3,4.5,Pending,7,Completed,2,2,0,3,92.53,0,Summer,Enriched_Delhi_Demand_2026
URB26-00260,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Gardener,345,359,DEL-P0002,4,4.4,Verified,7,Completed,0,0,0,1,67.74,0,Summer,Enriched_Delhi_Demand_2026
URB26-00261,2026-04-03,4,4,Janakpuri,28.6219,77.0878,AC Repair,724,759,DEL-P0053,5,4.5,Verified,7,Completed,2,2,0,2,95.61,0,Summer,Enriched_Delhi_Demand_2026
URB26-00262,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Appliance Repair,887,952,DEL-P0012,9,4.6,Pending,10,Completed,2,2,0,2,100.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-00263,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Cleaner,490,505,DEL-P0051,5,4.1,Pending,9,Completed,3,3,0,1,97.89,0,Summer,Enriched_Delhi_Demand_2026
URB26-00264,2026-04-03,4,4,Janakpuri,28.6219,77.0878,Painter,982,1067,DEL-P0058,6,5.0,Pending,9,Completed,0,0,0,1,91.21,0,Summer,Enriched_Delhi_Demand_2026
URB26-00265,2026-04-03,4,4,Karol Bagh,28.6514,77.1907,Electrician,311,333,DEL-P0027,2,4.7,Verified,6,Completed,6,6,0,1,94.92,0,Summer,Enriched_Delhi_Demand_2026
